id,region,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,lat,long,state
7048607665,Rochester,854,apartment,936,2,1,1,0,1,0,0,0,laundry on site,Unknown,43.0973,-77.7506,NY
7035529672,Springfield,1095,house,1500,3,2,0,1,0,0,0,0,w/d hookups,attached garage,37.059,-93.2442,MO
7042595814,South Jersey,1355,apartment,922,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,39.8845,-74.9067,NJ
7041432253,Jackson,707,apartment,790,1,1,0,0,1,0,0,0,laundry on site,Unknown,32.3973,-90.1186,MS
7046706705,Baltimore,1191,apartment,858,3,1,1,1,1,0,0,0,Unknown,Unknown,39.3472,-76.3835,MD
7038402119,Flagstaff / Sedona,1499,apartment,697,1,1,0,0,1,0,0,0,Unknown,Unknown,35.1806,-111.67,AZ
7034254354,Lincoln,1430,apartment,1203,2,2,1,1,1,0,0,0,w/d in unit,attached garage,40.7378,-96.6649,NE
7049675675,Champaign Urbana,565,apartment,600,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,40.1221,-88.1957,IL
7049874768,Las Vegas,1202,apartment,898,1,1,0,0,1,0,0,0,Unknown,Unknown,36.0854,-115.257,NV
7031375047,Hilton Head,912,apartment,860,2,1,1,1,1,0,0,0,w/d hookups,Unknown,32.4007,-80.685,SC
7047440773,Dallas / Fort Worth,1330,apartment,972,2,2,0,0,1,0,0,0,Unknown,Unknown,32.8272,-97.0104,TX
7049254596,Memphis,583,house,1973,3,3.5,0,0,1,0,0,0,w/d hookups,carport,,,TN
7045913864,Chicago,2035,apartment,1480,2,2,1,1,1,0,0,0,w/d in unit,detached garage,42.0422,-87.8843,IL
7048970405,Charlotte,1403,apartment,1234,3,2,1,1,1,0,0,0,laundry on site,Unknown,35.584,-80.8685,NC
7031601924,Tulsa,985,apartment,1043,3,2,0,0,1,0,0,0,Unknown,Unknown,36.0842,-95.8107,OK
7044588897,Topeka,710,apartment,1488,2,1.5,0,0,1,0,0,0,Unknown,Unknown,39.0119,-95.7151,KS
7041912571,Wichita Falls,885,apartment,850,2,1.5,1,1,0,0,0,0,laundry on site,Unknown,33.9675,-98.6868,TX
7050735884,Charleston,929,apartment,834,2,1,1,1,1,0,0,0,laundry in bldg,off-street parking,32.8929,-80.0458,SC
7049091103,Kansas City  Mo,600,apartment,480,0,1,1,1,1,0,0,0,laundry on site,off-street parking,39.2133,-94.5743,KS
7024506888,Dayton / Springfield,1300,condo,1222,2,2.5,0,0,0,0,0,0,w/d hookups,attached garage,39.7096,-84.1006,OH
7033644895,Corpus Christi,819,apartment,753,2,1,1,1,0,1,0,0,laundry on site,street parking,27.677,-97.365,TX
7043632777,College Station,619,apartment,900,2,1,1,1,1,0,0,0,w/d hookups,Unknown,30.6371,-96.3773,TX
7043520501,Champaign Urbana,520,apartment,996,2,1.5,1,1,1,0,0,0,w/d hookups,Unknown,40.3028,-88.1343,IL
7044023443,Columbia,1385,house,2400,3,2.5,0,0,1,0,0,0,w/d in unit,attached garage,33.995,-81.0888,SC
7045889248,Philadelphia,1015,apartment,660,1,1,0,0,1,0,0,0,Unknown,Unknown,40.1223,-75.1332,PA
7025819435,Fredericksburg,1149,apartment,1320,3,2,1,1,1,0,1,0,w/d in unit,off-street parking,38.2811,-77.126,VA
7041549203,South Jersey,1260,apartment,625,1,1,1,0,0,0,0,0,w/d in unit,off-street parking,40.0547,-75.1866,NJ
7049893359,Raleigh / Durham / Ch,999,apartment,685,1,1,1,1,0,0,0,0,w/d hookups,off-street parking,35.8887,-78.6393,NC
7046285360,Harrisburg,1783,townhouse,1349,2,2.5,1,1,0,0,0,0,w/d in unit,off-street parking,40.2721,-76.8017,PA
7050005391,Sf Bay Area,2095,apartment,345,0,1,1,1,0,0,0,0,laundry on site,carport,36.9806,-122.018,CA
7038360096,Evansville,699,apartment,830,1,1,0,0,1,0,0,0,Unknown,Unknown,37.9863,-87.6257,IN
7032068319,Pensacola,975,condo,650,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,30.2946,-87.4477,FL
7050483340,Rapid City / West Sd,925,apartment,1000,2,1,1,1,0,0,0,0,laundry on site,attached garage,44.0856,-103.208,SD
7032165303,Wichita Falls,800,apartment,725,2,1.5,1,0,0,0,0,1,laundry on site,off-street parking,33.9519,-98.5145,TX
7048300036,Baltimore,760,apartment,570,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,39.2675,-76.6864,MD
7043448682,Shreveport,920,apartment,1312,2,2,1,1,1,0,0,0,w/d hookups,attached garage,32.4919,-93.8334,LA
7044170659,Hawaii,1900,townhouse,874,2,2,0,0,0,0,0,0,w/d in unit,carport,21.3274,-158.01,HI
7041382808,Asheville,1212,apartment,1101,2,2,0,0,1,0,0,0,Unknown,Unknown,35.4637,-82.5354,NC
7049145209,Indianapolis,734,apartment,960,2,1,1,1,1,0,0,0,w/d hookups,off-street parking,39.5551,-85.7758,IN
7049995387,Los Angeles,1895,apartment,754,1,1,1,0,1,0,0,0,laundry in bldg,off-street parking,34.2488,-118.523,CA
7045107235,Greenville / Upstate,739,apartment,608,1,1,1,1,1,0,0,0,w/d in unit,street parking,34.8661,-82.3198,SC
7048259159,Southwest Michigan,600,cottage/cabin,566,1,1,1,1,0,0,0,0,no laundry on site,off-street parking,42.1682,-86.3355,MI
7037999784,Boise,1050,apartment,960,2,2,1,1,1,0,0,0,Unknown,Unknown,43.487,-116.382,ID
7049044802,Orlando,959,apartment,1107,3,2,1,1,1,0,0,0,w/d hookups,Unknown,28.8243,-81.7968,FL
7026672587,Bloomington-Normal,500,house,1900,4,1,0,0,1,0,0,0,laundry in bldg,off-street parking,40.5133,-88.9828,IL
7050528529,Reno / Tahoe,1225,apartment,648,1,1,1,1,1,0,0,0,laundry on site,carport,39.4702,-119.78,NV
7042393026,Tucson,570,apartment,705,2,2,0,1,1,0,0,0,Unknown,Unknown,32.2139,-110.969,AZ
7035850703,Bowling Green,809,apartment,900,2,1,1,1,1,0,0,0,laundry on site,off-street parking,36.9917,-86.4229,KY
7043860446,South Jersey,1384,apartment,925,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,39.8845,-74.9067,NJ
7041393933,Bakersfield,1700,apartment,1560,3,2,1,1,1,0,0,0,w/d in unit,detached garage,35.4006,-119.075,CA
7048635500,Charlotte,1000,house,864,3,1,0,0,0,0,0,0,w/d in unit,carport,35.2074,-81.1978,NC
7043861082,Jacksonville,989,apartment,1060,2,1,1,1,1,0,0,0,Unknown,Unknown,30.2304,-81.7021,FL
7022299845,Harrisonburg,1220,apartment,1175,2,2,1,1,1,0,0,0,w/d in unit,Unknown,38.4489,-78.8714,VA
7048276531,Corpus Christi,569,apartment,650,2,2,1,1,1,0,0,0,laundry on site,off-street parking,27.5304,-97.8825,TX
7049993668,Los Angeles,1495,apartment,650,1,1,1,0,1,0,0,0,laundry on site,Unknown,34.2197,-118.594,CA
7044530073,College Station,695,condo,962,2,1.5,1,1,0,0,0,0,w/d in unit,carport,30.6355,-96.3239,TX
7045708452,Asheville,1175,apartment,750,2,1,1,1,1,0,0,0,Unknown,off-street parking,35.5808,-82.6078,NC
7050030765,Reno / Tahoe,1225,apartment,648,1,1,1,1,1,0,0,0,laundry on site,carport,39.4703,-119.78,CA
7045084854,Tulsa,500,apartment,500,1,1,1,1,1,0,0,0,laundry on site,carport,36.0636,-95.9688,OK
7044581480,Omaha / Council Bluffs,1125,apartment,1112,2,2,1,1,0,0,0,0,laundry in bldg,off-street parking,41.2321,-96.1097,IA
7023323108,Appleton-Oshkosh-Fdl,765,duplex,1200,3,1.5,1,1,1,0,0,0,w/d hookups,off-street parking,44.0446,-88.5241,WI
7045759120,Santa Barbara,2900,apartment,1044,2,1.5,1,0,0,0,0,0,laundry on site,carport,34.4428,-119.827,CA
7049706603,San Antonio,790,apartment,641,1,1,1,1,1,0,0,0,laundry on site,Unknown,29.6169,-98.6252,TX
7047095862,Columbia / Jeff City,770,apartment,400,0,1,1,1,1,0,0,1,w/d in unit,Unknown,38.9212,-92.3066,MO
7048276791,Worcester / Central Ma,1480,apartment,1026,1,1,1,0,1,0,0,0,laundry on site,off-street parking,42.5875,-71.8137,MA
7043513874,Minneapolis / St Paul,2496,apartment,1298,2,2,1,1,0,1,0,0,w/d in unit,attached garage,44.9768,-93.2543,MN
7041847170,Muncie / Anderson,725,apartment,825,2,1,1,1,1,0,0,0,laundry in bldg,Unknown,40.2152,-85.4463,IN
7051026342,Ann Arbor,1489,apartment,1100,2,2,1,1,0,0,0,0,w/d in unit,carport,42.2486,-83.7629,MI
7023765356,Grand Rapids,795,apartment,696,1,1,1,1,1,0,0,0,w/d hookups,Unknown,43.0416,-85.6654,MI
7048566281,Greensboro,695,apartment,756,1,1,1,1,1,0,0,0,laundry on site,Unknown,36.022,-79.7821,NC
7006794805,Fayetteville,975,townhouse,1200,2,2.5,0,0,0,0,0,0,w/d in unit,street parking,36.1835,-94.1762,AR
7030722751,Quad Cities  Ia/Il,1200,apartment,1600,2,2,1,1,0,0,0,0,w/d in unit,street parking,41.5102,-90.5751,IL
7043391109,Sarasota-Bradenton,800,apartment,720,1,1,1,1,1,0,0,0,laundry on site,Unknown,27.4629,-82.579,FL
7033365980,Charlottesville,721,apartment,618,1,1,1,1,1,0,0,0,laundry on site,off-street parking,38.0774,-78.9035,VA
7045847221,Hartford,1375,apartment,633,1,1,1,1,1,0,0,0,w/d in unit,Unknown,41.7703,-72.6719,CT
7049050454,Reno / Tahoe,1249,apartment,840,2,1,1,1,1,0,0,0,laundry on site,off-street parking,39.5358,-119.746,CA
7045259177,Washington  Dc,1895,apartment,940,1,1,1,1,1,0,0,0,w/d in unit,detached garage,38.8276,-77.0896,DC
7037195365,Dayton / Springfield,800,apartment,1107,3,1,1,1,0,0,0,0,w/d hookups,detached garage,39.8015,-84.2203,OH
7026836435,Annapolis,2366,townhouse,1751,3,2.5,1,1,1,0,0,0,w/d in unit,attached garage,39.1222,-76.591,MD
7045381893,Fresno / Madera,1810,apartment,1355,2,2.5,0,0,0,0,0,0,w/d in unit,attached garage,36.8716,-119.77,CA
7050292699,Knoxville,759,apartment,700,1,1,1,1,1,0,0,0,laundry in bldg,off-street parking,35.9306,-84.0598,TN
7042467728,North Jersey,1400,apartment,1200,1,1,0,0,0,0,0,1,Unknown,Unknown,40.7336,-74.0611,NJ
7030494131,Yakima,800,in-law,750,1,1,0,0,0,0,0,1,w/d in unit,off-street parking,46.5934,-120.531,WA
7048772427,Anchorage / Mat-Su,1130,apartment,756,1,1,1,1,0,0,0,0,laundry on site,off-street parking,61.1697,-149.84,AK
7035427164,Des Moines,870,apartment,525,1,1,0,0,1,0,0,0,Unknown,Unknown,41.5927,-93.6123,IA
7050706612,Odessa / Midland,500,house,762,2,1,1,1,1,1,0,0,w/d in unit,off-street parking,31.8705,-102.374,TX
7031701566,Richmond,910,apartment,700,1,1,0,0,1,0,0,0,Unknown,Unknown,37.4638,-77.398,VA
7033144313,Columbus,600,duplex,1150,2,1,0,0,0,0,0,0,w/d hookups,off-street parking,39.5372,-82.4126,OH
7030650034,Mansfield,500,house,985,3,1,0,0,1,0,0,0,Unknown,Unknown,40.7559,-82.5123,OH
7046478588,Buffalo,816,apartment,770,2,1,0,0,1,0,0,0,Unknown,Unknown,42.8724,-78.7422,NY
7035133109,Tyler / East Tx,1225,apartment,1044,2,2,1,1,1,0,0,0,w/d hookups,Unknown,31.7346,-95.5332,TX
7046585363,Palm Springs,1150,apartment,476,0,1,1,1,1,0,0,0,laundry on site,Unknown,33.8195,-116.528,CA
7047047027,Atlanta,1330,apartment,1479,3,2,0,0,1,0,0,0,Unknown,Unknown,33.8809,-84.481,GA
7029731617,Peoria,739,apartment,1000,2,2,1,1,1,0,0,0,laundry on site,Unknown,40.7749,-89.6286,IL
7013635824,Bloomington-Normal,395,house,1300,5,2,0,0,1,0,0,0,laundry in bldg,attached garage,40.5044,-88.9972,IL
7033701275,Montgomery,650,apartment,1000,2,2,1,1,1,0,0,0,w/d hookups,Unknown,32.3258,-86.229,AL
7025081508,Modesto,1475,apartment,707,1,1,1,1,1,0,0,0,w/d in unit,carport,37.6781,-120.94,CA
7050904181,Columbus,1440,apartment,732,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,39.9777,-83.0181,OH
7037621720,Orlando,1654,apartment,732,1,1,1,1,1,0,0,0,Unknown,off-street parking,28.5978,-81.3534,FL
7050817160,El Paso,670,apartment,565,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,31.7411,-106.302,TX
7033346227,Santa Fe / Taos,1585,duplex,1350,2,1,1,0,0,0,0,0,w/d in unit,street parking,35.6864,-105.959,NM
7011373686,Lakeland,1245,apartment,911,1,1,0,0,1,0,0,0,Unknown,Unknown,28.2531,-81.6509,FL
7031430218,Flagstaff / Sedona,1175,apartment,785,2,1,1,1,1,1,0,0,w/d in unit,off-street parking,35.3876,-111.385,AZ
7028194481,Kennewick-Pasco-Richland,1325,apartment,954,2,2,1,1,0,0,0,0,w/d in unit,attached garage,46.3257,-119.307,WA
7032361242,Colorado Springs,1300,apartment,1065,2,2,1,1,1,0,0,0,w/d in unit,carport,38.886,-104.74,CO
7048947872,Detroit Metro,735,apartment,600,1,1,1,1,1,0,0,0,w/d hookups,Unknown,42.2317,-83.2673,MI
7045466775,Kenosha-Racine,1310,apartment,1135,2,2,1,1,0,0,0,0,w/d in unit,attached garage,42.556,-87.8705,WI
7045689745,New Orleans,1050,apartment,840,2,1,1,1,1,0,0,0,w/d in unit,off-street parking,30.0037,-90.2131,LA
7022451515,Southwest Michigan,589,apartment,573,1,1,1,1,1,0,0,0,laundry on site,off-street parking,41.8449,-86.25,MI
7038015889,St Cloud,1430,apartment,1267,2,2,1,1,0,0,0,0,w/d in unit,attached garage,45.6318,-94.2136,MN
7049233358,Norfolk / Hampton Roads,799,apartment,780,2,1,0,0,1,0,0,0,laundry on site,off-street parking,36.8754,-76.3904,VA
7027162123,Sioux City,1000,apartment,953,2,2,1,1,1,0,0,0,laundry on site,off-street parking,42.4656,-96.4182,IA
7037955204,Lafayette,725,apartment,650,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,30.1591,-92.0007,LA
7050451404,Youngstown,450,duplex,700,2,1,1,1,0,0,0,0,w/d hookups,off-street parking,41.0732,-80.6553,OH
7046767874,Columbia / Jeff City,617,apartment,955,2,1,1,1,1,0,0,1,laundry on site,off-street parking,38.9677,-92.304,MO
7036135123,Winston-Salem,940,apartment,950,2,2,1,1,1,1,0,0,w/d hookups,off-street parking,36.1428,-80.3069,NC
7037314816,Boulder,1808,apartment,1103,2,2,0,0,1,0,0,0,Unknown,Unknown,39.8854,-105.114,CO
7020934132,Hanford-Corcoran,1302,apartment,1161,2,2,0,0,1,0,0,0,Unknown,Unknown,36.3597,-119.652,CA
7043929092,Jackson,750,apartment,1100,2,1,0,0,1,0,0,0,laundry on site,Unknown,32.3865,-90.1415,MS
7047361244,Denver,1975,apartment,949,2,2,1,1,1,0,0,0,w/d in unit,Unknown,39.7696,-105.035,CO
7049846739,San Diego,2895,apartment,1299,2,2,1,1,0,1,1,0,w/d in unit,detached garage,32.8577,-117.212,CA
7045364916,Yuma,795,apartment,675,2,2,1,1,0,0,0,0,laundry on site,carport,32.7015,-114.642,AZ
7048310099,Cincinnati,968,apartment,992,2,1.5,1,1,0,0,0,0,w/d hookups,Unknown,39.3191,-84.5039,OH
7048560307,Omaha / Council Bluffs,1395,apartment,1020,2,2,1,1,0,0,0,0,w/d in unit,attached garage,41.2576,-95.9277,IA
7042527076,Denver,970,apartment,600,1,1,1,1,1,0,0,0,Unknown,Unknown,39.6774,-104.786,CO
7045281424,Ventura County,1948,apartment,757,1,1,1,1,1,0,0,0,w/d in unit,attached garage,34.2313,-119.046,CA
7039639593,South Jersey,1480,apartment,967,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,39.3741,-74.6118,NJ
7047361313,Ithaca,1270,apartment,1200,3,2,1,1,1,1,0,1,w/d in unit,off-street parking,42.4509,-76.4495,NY
7036418074,Muncie / Anderson,845,townhouse,980,2,1.5,1,1,1,0,0,0,w/d hookups,Unknown,40.1146,-85.7253,IN
7048184206,Las Vegas,1690,house,1996,4,3,1,1,0,0,0,0,w/d in unit,attached garage,36.1908,-115.276,NV
7048288494,Panama City,695,apartment,1047,2,2,1,1,1,0,0,0,w/d hookups,Unknown,,,FL
7048980947,Jacksonville,1020,apartment,1152,2,2,1,1,1,0,0,0,no laundry on site,off-street parking,34.7991,-77.4309,NC
7049404823,Orlando,1550,apartment,1007,2,2,0,0,0,0,0,0,w/d in unit,Unknown,28.3755,-81.4998,FL
7016067017,Wenatchee,1375,apartment,900,3,1,1,1,1,0,0,0,laundry on site,Unknown,47.5962,-120.661,WA
7037052977,Albany,1265,apartment,1185,2,2,1,1,1,0,0,0,laundry in bldg,off-street parking,42.6844,-73.7338,NY
7047313649,Delaware,1245,apartment,662,1,1,0,0,1,0,0,0,Unknown,Unknown,39.7449,-75.5491,DE
7048612373,Treasure Coast,711,apartment,750,1,1,0,0,1,0,0,0,Unknown,Unknown,27.4425,-80.336,FL
7046326812,Birmingham,969,apartment,1280,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,33.4188,-86.7867,AL
7024335852,Hartford,899,apartment,800,1,1,1,1,1,0,0,0,laundry on site,off-street parking,41.7674,-72.7017,CT
7049731752,San Diego,1988,townhouse,950,2,1.5,1,1,1,0,0,0,laundry on site,Unknown,32.8023,-117.153,CA
7047044219,Lansing,817,apartment,970,2,1,1,1,1,0,0,0,laundry in bldg,carport,42.7053,-84.4187,MI
7040807038,Gainesville,1770,apartment,1247,2,2,1,1,1,0,0,0,w/d in unit,Unknown,29.6244,-82.3926,FL
7036156473,Pueblo,775,apartment,800,2,1,0,0,0,0,0,0,no laundry on site,off-street parking,38.2581,-104.622,CO
7047651657,Salt Lake City,975,apartment,568,1,1,1,1,0,0,0,0,laundry in bldg,carport,40.731,-111.891,UT
7050906784,Salt Lake City,899,apartment,410,1,1,1,1,0,0,0,0,w/d in unit,carport,40.6468,-111.937,UT
7038707843,Phoenix,1350,house,1470,3,2,0,0,1,0,0,0,Unknown,Unknown,33.1911,-111.528,AZ
7040723080,Boston,2259,apartment,1208,2,2,1,1,1,0,0,0,w/d hookups,Unknown,42.4633,-71.0111,MA
7017608826,Appleton-Oshkosh-Fdl,585,apartment,950,2,1,0,0,1,0,0,0,no laundry on site,detached garage,44.0113,-88.575,WI
7035246507,Salem,1102,apartment,803,1,1,1,1,0,0,0,0,w/d in unit,off-street parking,44.9961,-122.912,OR
7024672276,Grand Forks,685,apartment,900,2,1,1,1,0,0,0,0,laundry in bldg,detached garage,47.8859,-97.0392,ND
7048035644,Charlotte,1875,house,2169,4,2.5,0,0,0,0,0,0,w/d in unit,attached garage,35.4011,-80.8695,NC
7035403688,San Antonio,1070,apartment,1128,2,1,1,1,1,0,0,0,laundry on site,Unknown,32.8958,-96.9744,TX
7033445982,Jersey Shore,900,house,480,1,1,1,1,1,0,0,0,Unknown,Unknown,39.4031,-74.8316,NJ
7048311437,Rhode Island,1305,apartment,752,1,1,1,1,0,0,0,0,laundry on site,off-street parking,41.7026,-71.4476,RI
7040392367,Abilene,635,apartment,468,2,1,1,1,1,0,0,0,Unknown,Unknown,32.4239,-99.7961,TX
7041040944,Stockton,1300,apartment,903,2,1,1,1,1,0,0,0,laundry on site,carport,38.0024,-121.324,CA
7050213585,Richmond,740,apartment,775,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,37.5122,-77.4887,VA
7050343864,Reno / Tahoe,289,apartment,250,0,1,1,1,1,1,0,1,laundry on site,Unknown,39.5483,-119.796,NV
7040731463,Heartland Florida,890,apartment,865,2,1,0,0,1,0,0,0,Unknown,Unknown,28.0691,-80.62,FL
7049021188,Columbia,1475,apartment,1200,2,1,0,0,1,0,0,0,laundry in bldg,Unknown,33.9978,-81.0209,SC
7033422155,Richmond,845,townhouse,830,2,1,0,0,1,0,0,0,laundry on site,off-street parking,37.5477,-77.3948,VA
7040936087,Charlottesville,997,apartment,725,2,1,1,1,1,0,0,0,laundry on site,off-street parking,38.0625,-78.4966,VA
7035194702,Boise,479,apartment,850,3,1,0,0,1,0,0,1,laundry on site,off-street parking,43.5969,-116.187,ID
7046587445,Hawaii,1800,duplex,500,2,1,0,0,0,0,0,0,laundry on site,Unknown,21.2922,-157.825,HI
7032409853,Mobile,279,apartment,350,1,1,0,0,1,1,0,1,Unknown,off-street parking,30.5928,-88.1946,AL
7045396557,Spokane / Coeur D'Alene,1345,apartment,1252,2,2,1,1,1,0,0,0,w/d in unit,attached garage,47.6928,-116.785,ID
7046699833,Boulder,1100,apartment,814,1,1,0,0,1,0,0,0,Unknown,Unknown,40.0172,-105.285,CO
7044781861,Atlanta,1100,apartment,750,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,33.9795,-84.3411,GA
7047399255,Colorado Springs,1087,apartment,723,1,1,1,1,1,0,0,0,Unknown,Unknown,38.9189,-104.704,CO
7045940992,Grand Rapids,1000,apartment,710,1,1,1,1,1,0,0,0,laundry in bldg,carport,43.0135,-85.6027,MI
7048412170,Reno / Tahoe,929,apartment,450,0,1,1,1,1,0,0,0,laundry on site,carport,39.4916,-119.81,CA
7050719051,Asheville,1200,apartment,1156,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,35.5907,-82.5027,NC
7043914938,Rochester,1358,apartment,1060,2,2,0,0,1,0,0,0,Unknown,Unknown,43.0558,-77.6651,NY
7042646955,Asheville,1260,apartment,1211,2,2,1,1,1,0,0,0,w/d in unit,no parking,35.4637,-82.5354,NC
7051016313,San Antonio,1200,apartment,1285,2,2,0,0,1,0,0,0,Unknown,Unknown,29.4821,-98.4554,TX
7042044226,Central Nj,1770,apartment,795,1,1,1,1,1,0,0,0,laundry on site,Unknown,,,NJ
7040776637,North Jersey,2440,apartment,1466,2,2,1,1,1,0,0,0,Unknown,Unknown,40.5677,-74.558,NJ
7027098474,Montgomery,640,apartment,600,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,32.3828,-86.1935,AL
7028010890,Wichita Falls,800,apartment,725,2,1.5,1,1,0,0,0,0,laundry on site,off-street parking,33.9519,-98.5145,TX
7037896324,Columbus,675,apartment,675,1,1,0,0,1,0,0,0,Unknown,Unknown,39.923,-82.8664,OH
7024881777,Morgantown,1300,condo,1100,2,2,0,0,0,0,0,0,w/d in unit,attached garage,39.6505,-79.944,WV
7030523658,Lubbock,950,house,1460,3,2,1,1,1,1,0,0,w/d in unit,attached garage,33.5806,-101.932,TX
7042087970,Gulfport / Biloxi,850,house,1300,4,2,1,1,1,0,0,0,w/d hookups,off-street parking,30.2956,-89.4632,MS
7044525653,Lexington,699,apartment,600,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,38.0259,-84.5429,KY
7049293441,Milwaukee,965,apartment,1113,2,2,1,1,0,0,0,0,laundry in bldg,off-street parking,43.1856,-88.0031,WI
7048915274,Greenville / Upstate,825,apartment,875,2,1,1,1,1,0,0,0,laundry on site,off-street parking,34.8701,-82.2686,SC
7030660315,Tucson,829,apartment,907,2,2,0,0,1,0,0,0,Unknown,Unknown,32.164,-110.996,AZ
7039376724,Clarksville,899,apartment,1152,3,2,1,1,1,0,0,0,w/d in unit,off-street parking,36.522,-87.349,TN
7030988053,Kennewick-Pasco-Richland,1112,apartment,1112,3,2,1,1,0,0,0,0,w/d in unit,carport,46.3844,-118.944,WA
7025819785,Rochester,1911,apartment,1294,2,2,1,1,0,0,0,1,w/d in unit,attached garage,43.0646,-77.6169,NY
7049872905,Washington  Dc,1695,apartment,1115,2,2,0,0,1,0,0,0,laundry on site,off-street parking,38.9421,-76.9261,DC
7027397489,Northwest Ct,1500,house,1200,2,1,0,0,1,0,0,0,Unknown,Unknown,41.2091,-73.2086,CT
7050344688,Philadelphia,1245,apartment,727,1,1,1,1,1,0,0,0,w/d in unit,off-street parking,40.1748,-74.8519,PA
7050841737,Sheboygan,750,apartment,985,2,2,1,0,0,0,0,0,laundry on site,off-street parking,,,WI
7030815713,Quad Cities  Ia/Il,1950,condo,2100,4,3.5,1,1,0,0,0,0,w/d hookups,off-street parking,41.5614,-90.4894,IL
7040156646,Bloomington,2000,house,3000,4,2,0,0,0,0,0,0,laundry on site,attached garage,39.1401,-86.5083,IN
7044340405,Corpus Christi,2700,house,2800,4,3,1,1,1,0,0,1,w/d in unit,attached garage,27.702,-97.386,TX
7036753451,South Coast,1635,apartment,1045,2,1,1,1,1,0,0,0,laundry in bldg,Unknown,41.9446,-71.2928,MA
7049353040,Anchorage / Mat-Su,845,apartment,600,1,1,0,1,0,0,0,0,laundry in bldg,carport,61.1931,-149.92,AK
7026835098,St Cloud,1035,apartment,780,1,1,1,1,0,0,0,0,w/d in unit,attached garage,45.5392,-94.2008,MN
7045755295,Wichita,525,apartment,650,1,1,0,0,1,0,0,0,Unknown,Unknown,37.7048,-97.3638,KS
7024381121,Lakeland,895,apartment,844,2,1,1,1,1,0,0,0,laundry on site,off-street parking,28.0333,-81.9327,FL
7048664158,Tucson,690,apartment,567,1,1,1,1,1,1,0,0,laundry in bldg,off-street parking,32.252,-110.911,AZ
7018024689,College Station,749,apartment,640,1,1,1,1,1,0,0,0,Unknown,Unknown,30.6224,-96.3498,TX
7035750724,Norfolk / Hampton Roads,750,apartment,855,1,1,1,1,0,1,0,0,Unknown,Unknown,37.2732,-76.7324,VA
7031033586,Green Bay,1235,house,1238,3,2,1,1,1,0,0,0,Unknown,Unknown,44.3567,-88.4357,WI
7047321762,Pittsburgh,870,apartment,490,0,1,1,1,0,0,0,0,laundry in bldg,attached garage,40.4285,-79.9242,PA
7047496455,Orange County,1795,apartment,750,1,1,1,1,1,0,0,0,laundry on site,carport,33.7524,-117.994,CA
7037159868,Monterey Bay,2900,house,1500,3,2,0,0,0,0,0,0,w/d hookups,attached garage,36.687,-121.807,CA
7051267365,Seattle-Tacoma,2030,apartment,461,0,1,1,1,0,1,0,0,w/d in unit,attached garage,47.6134,-122.318,WA
7009596304,Decatur,765,apartment,800,2,1,1,1,1,0,0,0,Unknown,off-street parking,39.8941,-88.9311,IL
7037218394,Provo / Orem,1286,apartment,942,2,2,0,0,1,0,0,0,Unknown,Unknown,40.3677,-111.773,UT
7046747705,Altoona-Johnstown,500,apartment,700,1,1,0,0,0,0,0,0,w/d hookups,off-street parking,40.6793,-78.2411,PA
7050538944,San Antonio,955,apartment,905,2,2,1,1,1,0,0,0,w/d in unit,carport,29.5212,-98.5798,TX
7048911712,North Jersey,2655,apartment,991,1,1,0,1,0,1,0,0,w/d in unit,attached garage,40.8098,-74.2091,NJ
7049541055,Central Nj,1730,apartment,1131,2,2,0,0,0,0,0,0,w/d in unit,off-street parking,40.6883,-75.1549,NJ
7037817435,Lakeland,1100,apartment,822,1,1,0,0,1,0,0,0,Unknown,Unknown,28.2531,-81.6509,FL
7013271333,State College,800,apartment,400,1,1,1,1,1,0,0,0,no laundry on site,off-street parking,40.7936,-77.8652,PA
7043675396,Central Nj,1350,duplex,1100,1,1,0,0,0,0,0,1,w/d in unit,street parking,40.3562,-74.6505,NJ
7036738764,Rochester,825,apartment,524,1,1,1,1,0,0,0,0,laundry in bldg,off-street parking,43.1003,-77.4198,NY
7039652678,Pensacola,925,apartment,776,1,1,1,1,1,0,0,0,Unknown,Unknown,30.4656,-87.2041,FL
7035443854,Mobile,825,apartment,1205,3,2,1,1,0,0,0,0,w/d hookups,street parking,30.676,-88.1746,AL
7022814347,Grand Rapids,995,apartment,800,2,1,0,0,0,1,0,0,w/d in unit,detached garage,42.8977,-85.7186,MI
